lang,level,csv_line,lemma,english_lemma,chinese_lemma,upos,source_file
en,A1,495,then,then,然后,ADV,english/A1.csv
en,A1,496,there,there,那里,ADV,english/A1.csv
en,A1,497,these,these,这些,PRON,english/A1.csv
en,A1,498,they,they,他们,PRON,english/A1.csv
en,A1,499,thing,thing,事物,NOUN,english/A1.csv
en,A1,500,think,think,想,VERB,english/A1.csv
en,A1,501,this,this,这,PRON,english/A1.csv
en,A1,502,those,those,那些,PRON,english/A1.csv
en,A1,503,thought,thought,想法,NOUN,english/A1.csv
en,A1,504,three,three,三,NUM,english/A1.csv
en,A1,505,through,through,通过,ADP,english/A1.csv
en,A1,506,throw,throw,扔,VERB,english/A1.csv
en,A1,507,time,time,时间,NOUN,english/A1.csv
en,A1,508,tired,tired,疲倦的,ADJ,english/A1.csv
en,A1,509,to,to,到,ADP,english/A1.csv
en,A1,510,today,today,今天,ADV,english/A1.csv
en,A1,511,together,together,一起,ADV,english/A1.csv
en,A1,512,tomorrow,tomorrow,明天,ADV,english/A1.csv
en,A1,513,tonight,tonight,今晚,ADV,english/A1.csv
en,A1,514,too,too,太,ADV,english/A1.csv
en,A1,515,top,top,顶部,NOUN,english/A1.csv
en,A1,516,totally,totally,完全地,ADV,english/A1.csv
en,A1,517,touch,touch,触摸,VERB,english/A1.csv
en,A1,518,town,town,城镇,NOUN,english/A1.csv
en,A1,519,train,train,火车,NOUN,english/A1.csv
en,A1,520,trouble,trouble,麻烦,NOUN,english/A1.csv
en,A1,521,true,true,真实的,ADJ,english/A1.csv
en,A1,522,trust,trust,信任,VERB,english/A1.csv
en,A1,523,try,try,尝试,VERB,english/A1.csv
en,A1,524,turn,turn,转动,VERB,english/A1.csv
en,A1,525,two,two,二,NUM,english/A1.csv
en,A1,526,uncle,uncle,叔叔,NOUN,english/A1.csv
en,A1,527,under,under,在...下面,ADP,english/A1.csv
en,A1,528,understand,understand,理解,VERB,english/A1.csv
en,A1,529,until,until,直到,SCONJ,english/A1.csv
en,A1,530,up,up,向上,ADV,english/A1.csv
en,A1,531,us,us,我们,PRON,english/A1.csv
en,A1,532,use,use,使用,VERB,english/A1.csv
en,A1,533,very,very,非常,ADV,english/A1.csv
en,A1,534,voice,voice,声音,NOUN,english/A1.csv
en,A1,535,wait,wait,等待,VERB,english/A1.csv
en,A1,536,walk,walk,行走,NOUN,english/A1.csv
en,A1,537,want,want,想要,VERB,english/A1.csv
en,A1,538,war,war,战争,NOUN,english/A1.csv
en,A1,539,wash,wash,洗,VERB,english/A1.csv
en,A1,540,watch,watch,看,VERB,english/A1.csv
en,A1,541,water,water,水,NOUN,english/A1.csv
en,A1,542,way,way,方式,NOUN,english/A1.csv
en,A1,543,we,we,我们,PRON,english/A1.csv
en,A1,544,wear,wear,穿,VERB,english/A1.csv
en,A1,545,wedding,wedding,婚礼,NOUN,english/A1.csv
en,A1,546,week,week,星期,NOUN,english/A1.csv
en,A1,547,weird,weird,奇怪的,ADJ,english/A1.csv
en,A1,548,welcome,welcome,欢迎,VERB,english/A1.csv
en,A1,549,well,well,好,ADV,english/A1.csv
en,A1,550,what,what,什么,PRON,english/A1.csv
en,A1,551,when,when,当...时,ADV,english/A1.csv
en,A1,552,where,where,哪里,ADV,english/A1.csv
en,A1,553,which,which,哪一个,PRON,english/A1.csv
en,A1,554,while,while,当...时,SCONJ,english/A1.csv
en,A1,555,white,white,白色的,ADJ,english/A1.csv
en,A1,556,who,who,谁,PRON,english/A1.csv
en,A1,557,whole,whole,整个的,ADJ,english/A1.csv
en,A1,558,why,why,为什么,ADV,english/A1.csv
en,A1,559,wife,wife,妻子,NOUN,english/A1.csv
en,A1,560,will,will,将要,AUX,english/A1.csv
en,A1,561,win,win,赢,VERB,english/A1.csv
en,A1,562,wish,wish,希望,VERB,english/A1.csv
en,A1,563,with,with,和...一起,ADP,english/A1.csv
en,A1,564,without,without,没有,ADP,english/A1.csv
en,A1,565,woman,woman,女人,NOUN,english/A1.csv
en,A1,566,wonder,wonder,觉得奇怪,VERB,english/A1.csv
en,A1,567,wonderful,wonderful,极好的,ADJ,english/A1.csv
en,A1,568,word,word,单词,NOUN,english/A1.csv
en,A1,569,work,work,工作,NOUN,english/A1.csv
en,A1,570,world,world,世界,NOUN,english/A1.csv
en,A1,571,worried,worried,担心的,ADJ,english/A1.csv
en,A1,572,worry,worry,担心,VERB,english/A1.csv
en,A1,573,worse,worse,更糟的,ADJ,english/A1.csv
en,A1,574,worth,worth,值得的,ADJ,english/A1.csv
en,A1,575,would,would,将要,AUX,english/A1.csv
en,A1,576,write,write,写,VERB,english/A1.csv
en,A1,577,wrong,wrong,错误的,ADJ,english/A1.csv
en,A1,578,yeah,yeah,是的,INTJ,english/A1.csv
en,A1,579,year,year,年,NOUN,english/A1.csv
en,A1,580,yes,yes,是的,INTJ,english/A1.csv
en,A1,581,yesterday,yesterday,昨天,ADV,english/A1.csv
en,A1,582,yet,yet,还,ADV,english/A1.csv
en,A1,583,you,you,你,PRON,english/A1.csv
en,A1,584,young,young,年轻的,ADJ,english/A1.csv
en,A1,585,your,your,你的,PRON,english/A1.csv
en,A1,586,yourself,yourself,你自己,PRON,english/A1.csv
en,A1,587,answer,answer,回答,VERB,english/A1.csv
en,A1,588,book,book,预订,VERB,english/A1.csv
en,A1,589,deal,deal,处理,VERB,english/A1.csv
en,A1,590,dream,dream,做梦,VERB,english/A1.csv
en,A2,2,absolutely,absolutely,绝对地,ADV,english/A2.csv
en,A2,3,accept,accept,接受,VERB,english/A2.csv
en,A2,4,access,access,进入权,NOUN,english/A2.csv
en,A2,5,account,account,账户,NOUN,english/A2.csv
en,A2,6,action,action,行动,NOUN,english/A2.csv
en,A2,7,add,add,添加,VERB,english/A2.csv
en,A2,8,address,address,地址,NOUN,english/A2.csv
en,A2,9,admit,admit,承认,VERB,english/A2.csv
en,A2,10,advice,advice,建议,NOUN,english/A2.csv
en,A2,11,afford,afford,负担得起,VERB,english/A2.csv
en,A2,12,afternoon,afternoon,下午,NOUN,english/A2.csv
en,A2,13,agent,agent,代理人,NOUN,english/A2.csv
en,A2,14,allow,allow,允许,VERB,english/A2.csv
en,A2,15,among,among,在……之中,ADP,english/A2.csv
en,A2,16,amount,amount,数量,NOUN,english/A2.csv
en,A2,17,angry,angry,生气的,ADJ,english/A2.csv
en,A2,18,animal,animal,动物,NOUN,english/A2.csv
en,A2,19,apartment,apartment,公寓,NOUN,english/A2.csv
en,A2,20,apologize,apologize,道歉,VERB,english/A2.csv
en,A2,21,applause,applause,掌声,NOUN,english/A2.csv
en,A2,22,appreciate,appreciate,感激,VERB,english/A2.csv
en,A2,23,arm,arm,手臂,NOUN,english/A2.csv
en,A2,24,army,army,军队,NOUN,english/A2.csv
en,A2,25,arrest,arrest,逮捕,VERB,english/A2.csv
en,A2,26,art,art,艺术,NOUN,english/A2.csv
en,A2,27,asleep,asleep,睡着的,ADJ,english/A2.csv
en,A2,28,attention,attention,注意,NOUN,english/A2.csv
en,A2,29,audience,audience,观众,NOUN,english/A2.csv
en,A2,30,aunt,aunt,阿姨,NOUN,english/A2.csv
en,A2,31,awesome,awesome,极好的,ADJ,english/A2.csv
en,A2,32,awful,awful,糟糕的,ADJ,english/A2.csv
en,A2,33,ball,ball,球,NOUN,english/A2.csv
en,A2,34,band,band,乐队,NOUN,english/A2.csv
en,A2,35,bank,bank,银行,NOUN,english/A2.csv
en,A2,36,bar,bar,酒吧,NOUN,english/A2.csv
en,A2,37,base,base,基础,NOUN,english/A2.csv
en,A2,38,bathroom,bathroom,浴室,NOUN,english/A2.csv
en,A2,39,battle,battle,战斗,NOUN,english/A2.csv
en,A2,40,beach,beach,海滩,NOUN,english/A2.csv
en,A2,41,bear,bear,熊,NOUN,english/A2.csv
en,A2,42,beauty,beauty,美,NOUN,english/A2.csv
en,A2,43,beer,beer,啤酒,NOUN,english/A2.csv
en,A2,44,beg,beg,乞求,VERB,english/A2.csv
en,A2,45,begin,begin,开始,VERB,english/A2.csv
en,A2,46,beginning,beginning,开始,NOUN,english/A2.csv
en,A2,47,bell,bell,铃,NOUN,english/A2.csv
en,A2,48,belong,belong,属于,VERB,english/A2.csv
en,A2,49,besides,besides,此外,ADV,english/A2.csv
en,A2,50,beyond,beyond,超过,ADP,english/A2.csv
en,A2,51,bill,bill,账单,NOUN,english/A2.csv
en,A2,52,bird,bird,鸟,NOUN,english/A2.csv
en,A2,53,birth,birth,出生,NOUN,english/A2.csv
en,A2,54,bite,bite,咬,VERB,english/A2.csv
en,A2,55,blame,blame,责备,VERB,english/A2.csv
en,A2,56,blind,blind,盲的,ADJ,english/A2.csv
en,A2,57,bloody,bloody,血淋淋的,ADJ,english/A2.csv
en,A2,58,blow,blow,吹,VERB,english/A2.csv
en,A2,59,blue,blue,蓝色的,ADJ,english/A2.csv
en,A2,60,board,board,板,NOUN,english/A2.csv
en,A2,61,body,body,身体,NOUN,english/A2.csv
en,A2,62,bomb,bomb,炸弹,NOUN,english/A2.csv
en,A2,63,bother,bother,打扰,VERB,english/A2.csv
en,A2,64,bottle,bottle,瓶子,NOUN,english/A2.csv
en,A2,65,bottom,bottom,底部,NOUN,english/A2.csv
en,A2,66,boyfriend,boyfriend,男朋友,NOUN,english/A2.csv
en,A2,67,brain,brain,大脑,NOUN,english/A2.csv
en,A2,68,brave,brave,勇敢的,ADJ,english/A2.csv
en,A2,69,breakfast,breakfast,早餐,NOUN,english/A2.csv
en,A2,70,breath,breath,呼吸,NOUN,english/A2.csv
en,A2,71,breathe,breathe,呼吸,VERB,english/A2.csv
en,A2,72,bridge,bridge,桥,NOUN,english/A2.csv
en,A2,73,broken,broken,破碎的,ADJ,english/A2.csv
en,A2,74,buddy,buddy,伙伴,NOUN,english/A2.csv
en,A2,75,build,build,建造,VERB,english/A2.csv
en,A2,76,bullet,bullet,子弹,NOUN,english/A2.csv
en,A2,77,bunch,bunch,一群,NOUN,english/A2.csv
en,A2,78,burn,burn,燃烧,VERB,english/A2.csv
en,A2,79,bus,bus,公共汽车,NOUN,english/A2.csv
en,A2,80,cake,cake,蛋糕,NOUN,english/A2.csv
en,A2,81,caller,caller,来电者,NOUN,english/A2.csv
en,A2,82,calm,calm,冷静的,ADJ,english/A2.csv
en,A2,83,camera,camera,相机,NOUN,english/A2.csv
en,A2,84,camp,camp,营地,NOUN,english/A2.csv
en,A2,85,captain,captain,队长,NOUN,english/A2.csv
en,A2,86,card,card,卡片,NOUN,english/A2.csv
en,A2,87,career,career,职业,NOUN,english/A2.csv
en,A2,88,carry,carry,携带,VERB,english/A2.csv
en,A2,89,cash,cash,现金,NOUN,english/A2.csv
en,A2,90,cat,cat,猫,NOUN,english/A2.csv
en,A2,91,cell,cell,细胞,NOUN,english/A2.csv
en,A2,92,center,center,中心,NOUN,english/A2.csv
en,A2,93,certain,certain,确定的,ADJ,english/A2.csv
en,A2,94,certainly,certainly,当然,ADV,english/A2.csv
en,A2,95,chair,chair,椅子,NOUN,english/A2.csv
en,A2,96,challenge,challenge,挑战,NOUN,english/A2.csv
en,A2,97,character,character,性格,NOUN,english/A2.csv
en,A2,98,charge,charge,收费,NOUN,english/A2.csv
en,A2,99,chatter,chatter,闲聊,NOUN,english/A2.csv
en,A2,100,cheers,cheers,干杯,INTJ,english/A2.csv
en,A2,101,chicken,chicken,鸡,NOUN,english/A2.csv
en,A2,102,choose,choose,选择,VERB,english/A2.csv
en,A2,103,church,church,教堂,NOUN,english/A2.csv
en,A2,104,clearly,clearly,清楚地,ADV,english/A2.csv
en,A2,105,client,client,客户,NOUN,english/A2.csv
en,A2,106,closed,closed,关闭的,ADJ,english/A2.csv
en,A2,107,closer,closer,更近的,ADJ,english/A2.csv
en,A2,108,club,club,俱乐部,NOUN,english/A2.csv
en,A2,109,code,code,代码,NOUN,english/A2.csv
en,A2,110,college,college,学院,NOUN,english/A2.csv
en,A2,111,color,color,颜色,NOUN,english/A2.csv
en,A2,112,comfortable,comfortable,舒适的,ADJ,english/A2.csv
en,A2,113,command,command,命令,NOUN,english/A2.csv
en,A2,114,common,common,常见的,ADJ,english/A2.csv
en,A2,115,community,community,社区,NOUN,english/A2.csv
en,A2,116,commuter,commuter,通勤者,NOUN,english/A2.csv
en,A2,117,complete,complete,完整的,ADJ,english/A2.csv
en,A2,118,computer,computer,电脑,NOUN,english/A2.csv
en,A2,119,condition,condition,条件,NOUN,english/A2.csv
en,A2,120,connection,connection,连接,NOUN,english/A2.csv
en,A2,121,consider,consider,考虑,VERB,english/A2.csv
en,A2,122,contact,contact,联系,NOUN,english/A2.csv
en,A2,123,continue,continue,继续,VERB,english/A2.csv
en,A2,124,contract,contract,合同,NOUN,english/A2.csv
en,A2,125,conversation,conversation,对话,NOUN,english/A2.csv
en,A2,126,cook,cook,厨师,NOUN,english/A2.csv
en,A2,127,cop,cop,警察,NOUN,english/A2.csv
en,A2,128,copy,copy,副本,NOUN,english/A2.csv
en,A2,129,corner,corner,角落,NOUN,english/A2.csv
en,A2,130,correct,correct,正确的,ADJ,english/A2.csv
en,A2,131,cost,cost,费用,NOUN,english/A2.csv
en,A2,132,count,count,计数,NOUN,english/A2.csv
en,A2,133,cousin,cousin,表亲,NOUN,english/A2.csv
en,A2,134,cover,cover,封面,NOUN,english/A2.csv
en,A2,135,cream,cream,奶油,NOUN,english/A2.csv
en,A2,136,create,create,创造,VERB,english/A2.csv
en,A2,137,credit,credit,信用,NOUN,english/A2.csv
en,A2,138,crew,crew,全体船员,NOUN,english/A2.csv
en,A2,139,cross,cross,穿过,VERB,english/A2.csv
en,A2,140,crowd,crowd,人群,NOUN,english/A2.csv
en,A2,141,cry,cry,哭,VERB,english/A2.csv
en,A2,142,cup,cup,杯子,NOUN,english/A2.csv
en,A2,143,cute,cute,可爱的,ADJ,english/A2.csv
en,A2,144,damage,damage,损害,NOUN,english/A2.csv
en,A2,145,danger,danger,危险,NOUN,english/A2.csv
en,A2,146,dangerous,dangerous,危险的,ADJ,english/A2.csv
en,A2,147,dare,dare,敢于,VERB,english/A2.csv
en,A2,148,darling,darling,亲爱的,NOUN,english/A2.csv
en,A2,149,dead,dead,死的,ADJ,english/A2.csv
en,A2,150,decide,decide,决定,VERB,english/A2.csv
en,A2,151,decision,decision,决定,NOUN,english/A2.csv
en,A2,152,deep,deep,深的,ADJ,english/A2.csv
en,A2,153,department,department,部门,NOUN,english/A2.csv
en,A2,154,deserve,deserve,值得,VERB,english/A2.csv
en,A2,155,desk,desk,书桌,NOUN,english/A2.csv
en,A2,156,destroy,destroy,破坏,VERB,english/A2.csv
en,A2,157,detective,detective,侦探,NOUN,english/A2.csv
en,A2,158,devil,devil,魔鬼,NOUN,english/A2.csv
en,A2,159,difference,difference,差异,NOUN,english/A2.csv
en,A2,160,difficult,difficult,困难的,ADJ,english/A2.csv
en,A2,161,dirty,dirty,脏的,ADJ,english/A2.csv
en,A2,162,discuss,discuss,讨论,VERB,english/A2.csv
en,A2,163,distance,distance,距离,NOUN,english/A2.csv
en,A2,164,double,double,两倍的,ADJ,english/A2.csv
en,A2,165,doubt,doubt,怀疑,NOUN,english/A2.csv
en,A2,166,dramatic,dramatic,戏剧性的,ADJ,english/A2.csv
en,A2,167,draw,draw,画,VERB,english/A2.csv
en,A2,168,dress,dress,连衣裙,NOUN,english/A2.csv
en,A2,169,driver,driver,司机,NOUN,english/A2.csv
en,A2,170,drug,drug,药物,NOUN,english/A2.csv
en,A2,171,drunk,drunk,醉酒的,ADJ,english/A2.csv
en,A2,172,dry,dry,干的,ADJ,english/A2.csv
en,A2,173,dude,dude,伙计,NOUN,english/A2.csv
en,A2,174,due,due,到期的,ADJ,english/A2.csv
en,A2,175,dumb,dumb,愚蠢的,ADJ,english/A2.csv
en,A2,176,duty,duty,责任,NOUN,english/A2.csv
en,A2,177,earth,earth,地球,NOUN,english/A2.csv
en,A2,178,eight,eight,八,NUM,english/A2.csv
en,A2,179,emergency,emergency,紧急情况,NOUN,english/A2.csv
en,A2,180,empty,empty,空的,ADJ,english/A2.csv
en,A2,181,end,end,结束,VERB,english/A2.csv
en,A2,182,enemy,enemy,敌人,NOUN,english/A2.csv
en,A2,183,energy,energy,能量,NOUN,english/A2.csv
en,A2,184,engine,engine,发动机,NOUN,english/A2.csv
en,A2,185,enjoy,enjoy,享受,VERB,english/A2.csv
en,A2,186,escalator,escalator,自动扶梯,NOUN,english/A2.csv
en,A2,187,escape,escape,逃跑,VERB,english/A2.csv
en,A2,188,especially,especially,尤其,ADV,english/A2.csv
en,A2,189,event,event,事件,NOUN,english/A2.csv
en,A2,190,everywhere,everywhere,到处,ADV,english/A2.csv
en,A2,191,example,example,例子,NOUN,english/A2.csv
en,A2,192,except,except,除了,ADP,english/A2.csv
en,A2,193,excited,excited,兴奋的,ADJ,english/A2.csv
en,A2,194,exist,exist,存在,VERB,english/A2.csv
en,A2,195,experience,experience,经验,NOUN,english/A2.csv
en,A2,196,extra,extra,额外的,ADJ,english/A2.csv
en,A2,197,fair,fair,公平的,ADJ,english/A2.csv
en,A2,198,faith,faith,信仰,NOUN,english/A2.csv
en,A2,199,fake,fake,假的,ADJ,english/A2.csv
en,A2,200,famous,famous,著名的,ADJ,english/A2.csv
en,A2,201,fan,fan,粉丝,NOUN,english/A2.csv
en,A2,202,fat,fat,胖的,ADJ,english/A2.csv
en,A2,203,fate,fate,命运,NOUN,english/A2.csv
en,A2,204,favor,favor,恩惠,NOUN,english/A2.csv
en,A2,205,favorite,favorite,最喜欢的,ADJ,english/A2.csv
en,A2,206,fear,fear,恐惧,NOUN,english/A2.csv
en,A2,207,feed,feed,喂养,VERB,english/A2.csv
en,A2,208,fell,fell,砍倒,VERB,english/A2.csv
en,A2,209,fellow,fellow,家伙,NOUN,english/A2.csv
en,A2,210,field,field,田野,NOUN,english/A2.csv
en,A2,211,file,file,文件,NOUN,english/A2.csv
en,A2,212,fill,fill,填满,VERB,english/A2.csv
en,A2,213,film,film,电影,NOUN,english/A2.csv
en,A2,214,final,final,最终的,ADJ,english/A2.csv
en,A2,215,fish,fish,鱼,NOUN,english/A2.csv
en,A2,216,fit,fit,适合,VERB,english/A2.csv
en,A2,217,fix,fix,修理,VERB,english/A2.csv
en,A2,218,flight,flight,航班,NOUN,english/A2.csv
en,A2,219,fly,fly,飞,VERB,english/A2.csv
en,A2,220,focus,focus,焦点,NOUN,english/A2.csv
en,A2,221,follower,follower,追随者,NOUN,english/A2.csv
en,A2,222,fool,fool,傻瓜,NOUN,english/A2.csv
en,A2,223,foot,foot,脚,NOUN,english/A2.csv
en,A2,224,force,force,力量,NOUN,english/A2.csv
en,A2,225,forgive,forgive,原谅,VERB,english/A2.csv
en,A2,226,form,form,形式,NOUN,english/A2.csv
en,A2,227,fresh,fresh,新鲜的,ADJ,english/A2.csv
en,A2,228,further,further,进一步的,ADJ,english/A2.csv
en,A2,229,gas,gas,气体,NOUN,english/A2.csv
en,A2,230,gay,gay,快乐的,ADJ,english/A2.csv
en,A2,231,ghost,ghost,鬼魂,NOUN,english/A2.csv
en,A2,232,gift,gift,礼物,NOUN,english/A2.csv
en,A2,233,girlfriend,girlfriend,女朋友,NOUN,english/A2.csv
en,A2,234,glass,glass,玻璃,NOUN,english/A2.csv
en,A2,235,gold,gold,金子,NOUN,english/A2.csv
en,A2,236,goodness,goodness,善良,NOUN,english/A2.csv
en,A2,237,government,government,政府,NOUN,english/A2.csv
en,A2,238,grab,grab,抓,VERB,english/A2.csv
en,A2,239,grace,grace,优雅,NOUN,english/A2.csv
en,A2,240,grand,grand,宏伟的,ADJ,english/A2.csv
en,A2,241,green,green,绿色,NOUN,english/A2.csv
en,A2,242,groan,groan,呻吟,VERB,english/A2.csv
en,A2,243,group,group,组,NOUN,english/A2.csv
en,A2,244,grow,grow,生长,VERB,english/A2.csv
en,A2,245,guard,guard,守卫,NOUN,english/A2.csv
en,A2,246,guest,guest,客人,NOUN,english/A2.csv
en,A2,247,guilty,guilty,有罪的,ADJ,english/A2.csv
en,A2,248,hat,hat,帽子,NOUN,english/A2.csv
en,A2,249,heading,heading,标题,NOUN,english/A2.csv
en,A2,250,health,health,健康,NOUN,english/A2.csv
en,A2,251,heat,heat,热,NOUN,english/A2.csv
en,A2,252,heaven,heaven,天堂,NOUN,english/A2.csv
en,A2,253,heavy,heavy,重的,ADJ,english/A2.csv
en,A2,254,hero,hero,英雄,NOUN,english/A2.csv
en,A2,255,hide,hide,隐藏,VERB,english/A2.csv
en,A2,256,hole,hole,洞,NOUN,english/A2.csv
en,A2,257,holy,holy,神圣的,ADJ,english/A2.csv
en,A2,258,honest,honest,诚实的,ADJ,english/A2.csv
en,A2,259,honor,honor,荣誉,NOUN,english/A2.csv
en,A2,260,horrible,horrible,可怕的,ADJ,english/A2.csv
en,A2,261,horse,horse,马,NOUN,english/A2.csv
en,A2,262,hospital,hospital,医院,NOUN,english/A2.csv
en,A2,263,hotel,hotel,酒店,NOUN,english/A2.csv
en,A2,264,however,however,然而,ADV,english/A2.csv
en,A2,265,huge,huge,巨大的,ADJ,english/A2.csv
en,A2,266,hundred,hundred,百,NUM,english/A2.csv
en,A2,267,hungry,hungry,饥饿的,ADJ,english/A2.csv
en,A2,268,ice,ice,冰,NOUN,english/A2.csv
en,A2,269,idiot,idiot,白痴,NOUN,english/A2.csv
en,A2,270,imagine,imagine,想象,VERB,english/A2.csv
en,A2,271,immediately,immediately,立即,ADV,english/A2.csv
en,A2,272,impossible,impossible,不可能的,ADJ,english/A2.csv
en,A2,273,incredible,incredible,难以置信的,ADJ,english/A2.csv
en,A2,274,indeed,indeed,确实,ADV,english/A2.csv
en,A2,275,innocent,innocent,无辜的,ADJ,english/A2.csv
en,A2,276,insane,insane,疯狂的,ADJ,english/A2.csv
en,A2,277,instead,instead,代替,ADV,english/A2.csv
en,A2,278,interest,interest,兴趣,NOUN,english/A2.csv
en,A2,279,interested,interested,感兴趣的,ADJ,english/A2.csv
en,A2,280,interesting,interesting,有趣的,ADJ,english/A2.csv
en,A2,281,interview,interview,面试,NOUN,english/A2.csv
en,A2,282,introduce,introduce,介绍,VERB,english/A2.csv
en,A2,283,investigation,investigation,调查,NOUN,english/A2.csv
en,A2,284,involved,involved,涉及的,ADJ,english/A2.csv
en,A2,285,island,island,岛屿,NOUN,english/A2.csv
en,A2,286,issue,issue,问题,NOUN,english/A2.csv
en,A2,287,jail,jail,监狱,NOUN,english/A2.csv
en,A2,288,jealous,jealous,嫉妒的,ADJ,english/A2.csv
en,A2,289,joke,joke,笑话,NOUN,english/A2.csv
en,A2,290,judge,judge,法官,NOUN,english/A2.csv
en,A2,291,jump,jump,跳,VERB,english/A2.csv
en,A2,292,justice,justice,正义,NOUN,english/A2.csv
en,A2,293,key,key,钥匙,NOUN,english/A2.csv
en,A2,294,kick,kick,踢,VERB,english/A2.csv
en,A2,295,killer,killer,杀手,NOUN,english/A2.csv
en,A2,296,kiss,kiss,吻,NOUN,english/A2.csv
en,A2,297,kitchen,kitchen,厨房,NOUN,english/A2.csv
en,A2,298,knife,knife,刀,NOUN,english/A2.csv
en,A2,299,knock,knock,敲,VERB,english/A2.csv
en,A2,300,language,language,语言,NOUN,english/A2.csv
en,A2,301,large,large,大的,ADJ,english/A2.csv
en,A2,302,lately,lately,最近,ADV,english/A2.csv
en,A2,303,laugh,laugh,笑,VERB,english/A2.csv
en,A2,304,lawyer,lawyer,律师,NOUN,english/A2.csv
en,A2,305,lay,lay,放置,VERB,english/A2.csv
en,A2,306,leader,leader,领导者,NOUN,english/A2.csv
en,A2,307,leg,leg,腿,NOUN,english/A2.csv
en,A2,308,letter,letter,信,NOUN,english/A2.csv
en,A2,309,level,level,水平,NOUN,english/A2.csv
en,A2,310,lie,lie,谎言,NOUN,english/A2.csv
